dateRep,cases,deaths,countriesAndTerritories,popData2019
29/09/2020,2671,37,Ukraine,43993643
28/09/2020,3130,56,Ukraine,43993643
27/09/2020,3833,76,Ukraine,43993643
26/09/2020,3565,70,Ukraine,43993643
25/09/2020,3372,52,Ukraine,43993643
24/09/2020,3497,63,Ukraine,43993643
23/09/2020,2884,59,Ukraine,43993643
22/09/2020,2675,26,Ukraine,43993643
21/09/2020,2966,41,Ukraine,43993643
20/09/2020,3240,48,Ukraine,43993643
19/09/2020,3228,68,Ukraine,43993643
18/09/2020,3584,60,Ukraine,43993643
17/09/2020,0,0,Ukraine,43993643
16/09/2020,5863,129,Ukraine,43993643
15/09/2020,2462,33,Ukraine,43993643
14/09/2020,2476,75,Ukraine,43993643
13/09/2020,3103,27,Ukraine,43993643
12/09/2020,0,0,Ukraine,43993643
11/09/2020,3144,97,Ukraine,43993643
10/09/2020,2582,0,Ukraine,43993643
09/09/2020,4962,102,Ukraine,43993643
08/09/2020,2174,66,Ukraine,43993643
07/09/2020,2107,0,Ukraine,43993643
06/09/2020,2836,88,Ukraine,43993643
05/09/2020,2723,13,Ukraine,43993643
04/09/2020,2439,54,Ukraine,43993643
03/09/2020,2486,51,Ukraine,43993643
02/09/2020,2088,48,Ukraine,43993643
01/09/2020,2141,30,Ukraine,43993643
31/08/2020,2096,35,Ukraine,43993643
30/08/2020,2481,54,Ukraine,43993643
29/08/2020,2438,35,Ukraine,43993643
28/08/2020,0,0,Ukraine,43993643
27/08/2020,1974,85,Ukraine,43993643
26/08/2020,3331,25,Ukraine,43993643
25/08/2020,1796,22,Ukraine,43993643
24/08/2020,1987,27,Ukraine,43993643
23/08/2020,2328,37,Ukraine,43993643
22/08/2020,2106,23,Ukraine,43993643
21/08/2020,2134,40,Ukraine,43993643
20/08/2020,1967,28,Ukraine,43993643
19/08/2020,0,0,Ukraine,43993643
18/08/2020,1616,27,Ukraine,43993643
17/08/2020,3101,45,Ukraine,43993643
16/08/2020,1847,33,Ukraine,43993643
15/08/2020,0,0,Ukraine,43993643
14/08/2020,1732,19,Ukraine,43993643
13/08/2020,1592,22,Ukraine,43993643
12/08/2020,1433,19,Ukraine,43993643
11/08/2020,1158,29,Ukraine,43993643
10/08/2020,2207,43,Ukraine,43993643
09/08/2020,1489,27,Ukraine,43993643
08/08/2020,1453,33,Ukraine,43993643
07/08/2020,1318,31,Ukraine,43993643
06/08/2020,1271,24,Ukraine,43993643
05/08/2020,1061,26,Ukraine,43993643
04/08/2020,990,13,Ukraine,43993643
03/08/2020,1112,16,Ukraine,43993643
02/08/2020,1172,16,Ukraine,43993643
01/08/2020,1090,20,Ukraine,43993643
31/07/2020,1197,23,Ukraine,43993643
30/07/2020,1022,21,Ukraine,43993643
29/07/2020,919,13,Ukraine,43993643
28/07/2020,807,11,Ukraine,43993643
27/07/2020,920,15,Ukraine,43993643
26/07/2020,1106,19,Ukraine,43993643
25/07/2020,972,20,Ukraine,43993643
24/07/2020,856,17,Ukraine,43993643
23/07/2020,829,16,Ukraine,43993643
22/07/2020,673,20,Ukraine,43993643
21/07/2020,651,13,Ukraine,43993643
20/07/2020,731,8,Ukraine,43993643
19/07/2020,847,21,Ukraine,43993643
18/07/2020,809,11,Ukraine,43993643
17/07/2020,848,18,Ukraine,43993643
16/07/2020,836,15,Ukraine,43993643
15/07/2020,638,14,Ukraine,43993643
14/07/2020,612,15,Ukraine,43993643
13/07/2020,678,11,Ukraine,43993643
12/07/2020,800,27,Ukraine,43993643
11/07/2020,819,18,Ukraine,43993643
10/07/2020,810,21,Ukraine,43993643
09/07/2020,807,23,Ukraine,43993643
08/07/2020,564,21,Ukraine,43993643
07/07/2020,543,13,Ukraine,43993643
06/07/2020,823,22,Ukraine,43993643
05/07/2020,914,15,Ukraine,43993643
04/07/2020,876,27,Ukraine,43993643
03/07/2020,889,12,Ukraine,43993643
02/07/2020,664,14,Ukraine,43993643
01/07/2020,706,12,Ukraine,43993643
30/06/2020,646,18,Ukraine,43993643
29/06/2020,917,19,Ukraine,43993643
28/06/2020,948,24,Ukraine,43993643
27/06/2020,1109,19,Ukraine,43993643
26/06/2020,994,16,Ukraine,43993643
25/06/2020,940,16,Ukraine,43993643
24/06/2020,833,23,Ukraine,43993643
23/06/2020,681,10,Ukraine,43993643
22/06/2020,735,8,Ukraine,43993643
21/06/2020,841,9,Ukraine,43993643
20/06/2020,921,19,Ukraine,43993643
19/06/2020,829,23,Ukraine,43993643
18/06/2020,758,31,Ukraine,43993643
17/06/2020,666,11,Ukraine,43993643
16/06/2020,656,12,Ukraine,43993643
15/06/2020,648,9,Ukraine,43993643
14/06/2020,753,10,Ukraine,43993643
13/06/2020,683,16,Ukraine,43993643
12/06/2020,689,21,Ukraine,43993643
11/06/2020,525,23,Ukraine,43993643
10/06/2020,394,13,Ukraine,43993643
09/06/2020,463,9,Ukraine,43993643
08/06/2020,485,11,Ukraine,43993643
07/06/2020,550,15,Ukraine,43993643
06/06/2020,553,15,Ukraine,43993643
05/06/2020,588,12,Ukraine,43993643
04/06/2020,483,8,Ukraine,43993643
03/06/2020,328,9,Ukraine,43993643
02/06/2020,340,10,Ukraine,43993643
01/06/2020,468,12,Ukraine,43993643
31/05/2020,393,17,Ukraine,43993643
30/05/2020,429,10,Ukraine,43993643
29/05/2020,477,11,Ukraine,43993643
28/05/2020,321,14,Ukraine,43993643
27/05/2020,339,21,Ukraine,43993643
26/05/2020,259,6,Ukraine,43993643
25/05/2020,406,12,Ukraine,43993643
24/05/2020,432,17,Ukraine,43993643
23/05/2020,442,9,Ukraine,43993643
22/05/2020,476,15,Ukraine,43993643
21/05/2020,354,16,Ukraine,43993643
20/05/2020,260,13,Ukraine,43993643
19/05/2020,325,21,Ukraine,43993643
18/05/2020,433,17,Ukraine,43993643
17/05/2020,528,21,Ukraine,43993643
16/05/2020,483,20,Ukraine,43993643
15/05/2020,422,17,Ukraine,43993643
14/05/2020,402,14,Ukraine,43993643
13/05/2020,375,17,Ukraine,43993643
12/05/2020,416,17,Ukraine,43993643
11/05/2020,522,15,Ukraine,43993643
10/05/2020,515,15,Ukraine,43993643
09/05/2020,504,21,Ukraine,43993643
08/05/2020,507,13,Ukraine,43993643
07/05/2020,487,11,Ukraine,43993643
06/05/2020,366,13,Ukraine,43993643
05/05/2020,418,15,Ukraine,43993643
04/05/2020,502,9,Ukraine,43993643
03/05/2020,550,7,Ukraine,43993643
02/05/2020,455,11,Ukraine,43993643
01/05/2020,540,11,Ukraine,43993643
30/04/2020,456,11,Ukraine,43993643
29/04/2020,401,19,Ukraine,43993643
28/04/2020,392,11,Ukraine,43993643
27/04/2020,492,8,Ukraine,43993643
26/04/2020,478,8,Ukraine,43993643
25/04/2020,477,6,Ukraine,43993643
24/04/2020,578,13,Ukraine,43993643
23/04/2020,467,13,Ukraine,43993643
22/04/2020,415,10,Ukraine,43993643
21/04/2020,261,10,Ukraine,43993643
20/04/2020,343,8,Ukraine,43993643
19/04/2020,644,8,Ukraine,43993643
18/04/2020,301,9,Ukraine,43993643
17/04/2020,397,8,Ukraine,43993643
16/04/2020,392,10,Ukraine,43993643
15/04/2020,270,5,Ukraine,43993643
14/04/2020,325,10,Ukraine,43993643
13/04/2020,266,10,Ukraine,43993643
12/04/2020,308,4,Ukraine,43993643
11/04/2020,311,12,Ukraine,43993643
10/04/2020,224,5,Ukraine,43993643
09/04/2020,206,7,Ukraine,43993643
08/04/2020,143,7,Ukraine,43993643
07/04/2020,11,1,Ukraine,43993643
06/04/2020,83,5,Ukraine,43993643
05/04/2020,153,5,Ukraine,43993643
04/04/2020,175,5,Ukraine,43993643
03/04/2020,103,2,Ukraine,43993643
02/04/2020,245,7,Ukraine,43993643
01/04/2020,69,2,Ukraine,43993643
31/03/2020,62,2,Ukraine,43993643
30/03/2020,107,1,Ukraine,43993643
29/03/2020,93,3,Ukraine,43993643
28/03/2020,62,0,Ukraine,43993643
27/03/2020,43,1,Ukraine,43993643
26/03/2020,29,1,Ukraine,43993643
25/03/2020,11,0,Ukraine,43993643
24/03/2020,26,0,Ukraine,43993643
23/03/2020,6,0,Ukraine,43993643
22/03/2020,15,0,Ukraine,43993643
21/03/2020,0,1,Ukraine,43993643
20/03/2020,7,0,Ukraine,43993643
19/03/2020,5,2,Ukraine,43993643
18/03/2020,9,0,Ukraine,43993643
17/03/2020,2,0,Ukraine,43993643
16/03/2020,0,0,Ukraine,43993643
13/03/2020,2,0,Ukraine,43993643
04/03/2020,1,0,Ukraine,43993643
19/10/2020,1215,4,United_Arab_Emirates,9770526
18/10/2020,1538,4,United_Arab_Emirates,9770526
17/10/2020,1412,3,United_Arab_Emirates,9770526
16/10/2020,1398,2,United_Arab_Emirates,9770526
15/10/2020,1431,2,United_Arab_Emirates,9770526
14/10/2020,1315,2,United_Arab_Emirates,9770526
13/10/2020,1064,1,United_Arab_Emirates,9770526
12/10/2020,1096,2,United_Arab_Emirates,9770526
11/10/2020,1129,1,United_Arab_Emirates,9770526
10/10/2020,1075,4,United_Arab_Emirates,9770526
09/10/2020,1089,2,United_Arab_Emirates,9770526
08/10/2020,1046,1,United_Arab_Emirates,9770526
07/10/2020,1061,6,United_Arab_Emirates,9770526
06/10/2020,932,3,United_Arab_Emirates,9770526
05/10/2020,1041,0,United_Arab_Emirates,9770526
04/10/2020,1231,2,United_Arab_Emirates,9770526
03/10/2020,1181,3,United_Arab_Emirates,9770526
02/10/2020,1158,2,United_Arab_Emirates,9770526
01/10/2020,1100,3,United_Arab_Emirates,9770526
30/09/2020,995,3,United_Arab_Emirates,9770526
29/09/2020,626,1,United_Arab_Emirates,9770526
28/09/2020,851,1,United_Arab_Emirates,9770526
27/09/2020,1078,2,United_Arab_Emirates,9770526
26/09/2020,1008,2,United_Arab_Emirates,9770526
25/09/2020,1002,1,United_Arab_Emirates,9770526
24/09/2020,1083,1,United_Arab_Emirates,9770526
23/09/2020,852,0,United_Arab_Emirates,9770526
22/09/2020,679,1,United_Arab_Emirates,9770526
21/09/2020,674,0,United_Arab_Emirates,9770526
20/09/2020,809,1,United_Arab_Emirates,9770526
19/09/2020,865,1,United_Arab_Emirates,9770526
18/09/2020,786,0,United_Arab_Emirates,9770526
17/09/2020,842,1,United_Arab_Emirates,9770526
16/09/2020,674,2,United_Arab_Emirates,9770526
15/09/2020,777,0,United_Arab_Emirates,9770526
14/09/2020,640,0,United_Arab_Emirates,9770526
13/09/2020,1007,1,United_Arab_Emirates,9770526
12/09/2020,931,0,United_Arab_Emirates,9770526
11/09/2020,930,5,United_Arab_Emirates,9770526
10/09/2020,883,2,United_Arab_Emirates,9770526
09/09/2020,644,1,United_Arab_Emirates,9770526
08/09/2020,470,2,United_Arab_Emirates,9770526
07/09/2020,513,0,United_Arab_Emirates,9770526
06/09/2020,705,1,United_Arab_Emirates,9770526
05/09/2020,612,0,United_Arab_Emirates,9770526
04/09/2020,614,0,United_Arab_Emirates,9770526
03/09/2020,735,3,United_Arab_Emirates,9770526
02/09/2020,574,0,United_Arab_Emirates,9770526
01/09/2020,541,2,United_Arab_Emirates,9770526
31/08/2020,362,3,United_Arab_Emirates,9770526
30/08/2020,427,0,United_Arab_Emirates,9770526
29/08/2020,390,1,United_Arab_Emirates,9770526
28/08/2020,491,0,United_Arab_Emirates,9770526
27/08/2020,399,1,United_Arab_Emirates,9770526
26/08/2020,339,1,United_Arab_Emirates,9770526
25/08/2020,275,1,United_Arab_Emirates,9770526
24/08/2020,390,3,United_Arab_Emirates,9770526
23/08/2020,424,2,United_Arab_Emirates,9770526
22/08/2020,391,1,United_Arab_Emirates,9770526
21/08/2020,461,2,United_Arab_Emirates,9770526
20/08/2020,435,1,United_Arab_Emirates,9770526
19/08/2020,365,2,United_Arab_Emirates,9770526
18/08/2020,229,0,United_Arab_Emirates,9770526
17/08/2020,210,3,United_Arab_Emirates,9770526
16/08/2020,283,2,United_Arab_Emirates,9770526
15/08/2020,330,1,United_Arab_Emirates,9770526
14/08/2020,277,1,United_Arab_Emirates,9770526
13/08/2020,246,0,United_Arab_Emirates,9770526
12/08/2020,262,0,United_Arab_Emirates,9770526
11/08/2020,179,0,United_Arab_Emirates,9770526
10/08/2020,225,1,United_Arab_Emirates,9770526
09/08/2020,239,0,United_Arab_Emirates,9770526
08/08/2020,216,2,United_Arab_Emirates,9770526
07/08/2020,239,1,United_Arab_Emirates,9770526
06/08/2020,254,2,United_Arab_Emirates,9770526
05/08/2020,189,0,United_Arab_Emirates,9770526
04/08/2020,164,0,United_Arab_Emirates,9770526
03/08/2020,239,0,United_Arab_Emirates,9770526
02/08/2020,254,0,United_Arab_Emirates,9770526
01/08/2020,0,0,United_Arab_Emirates,9770526
31/07/2020,585,4,United_Arab_Emirates,9770526
30/07/2020,375,0,United_Arab_Emirates,9770526
29/07/2020,369,2,United_Arab_Emirates,9770526
28/07/2020,264,1,United_Arab_Emirates,9770526
27/07/2020,351,1,United_Arab_Emirates,9770526
26/07/2020,313,0,United_Arab_Emirates,9770526
25/07/2020,261,1,United_Arab_Emirates,9770526
24/07/2020,254,0,United_Arab_Emirates,9770526
23/07/2020,236,1,United_Arab_Emirates,9770526
22/07/2020,305,1,United_Arab_Emirates,9770526
21/07/2020,271,1,United_Arab_Emirates,9770526
20/07/2020,211,1,United_Arab_Emirates,9770526
19/07/2020,289,1,United_Arab_Emirates,9770526
18/07/2020,293,2,United_Arab_Emirates,9770526
17/07/2020,281,0,United_Arab_Emirates,9770526
16/07/2020,275,0,United_Arab_Emirates,9770526
15/07/2020,375,1,United_Arab_Emirates,9770526
14/07/2020,344,1,United_Arab_Emirates,9770526
13/07/2020,401,2,United_Arab_Emirates,9770526
12/07/2020,403,1,United_Arab_Emirates,9770526
11/07/2020,473,2,United_Arab_Emirates,9770526
10/07/2020,532,1,United_Arab_Emirates,9770526
09/07/2020,445,1,United_Arab_Emirates,9770526
08/07/2020,532,2,United_Arab_Emirates,9770526
07/07/2020,528,1,United_Arab_Emirates,9770526
06/07/2020,683,2,United_Arab_Emirates,9770526
05/07/2020,716,3,United_Arab_Emirates,9770526
04/07/2020,672,1,United_Arab_Emirates,9770526
03/07/2020,400,1,United_Arab_Emirates,9770526
02/07/2020,402,1,United_Arab_Emirates,9770526
01/07/2020,421,1,United_Arab_Emirates,9770526
30/06/2020,449,1,United_Arab_Emirates,9770526
29/06/2020,437,2,United_Arab_Emirates,9770526
28/06/2020,387,1,United_Arab_Emirates,9770526
27/06/2020,410,2,United_Arab_Emirates,9770526
26/06/2020,430,1,United_Arab_Emirates,9770526
25/06/2020,450,2,United_Arab_Emirates,9770526
24/06/2020,380,2,United_Arab_Emirates,9770526
23/06/2020,378,1,United_Arab_Emirates,9770526
22/06/2020,392,1,United_Arab_Emirates,9770526
21/06/2020,388,1,United_Arab_Emirates,9770526
20/06/2020,393,2,United_Arab_Emirates,9770526
19/06/2020,388,3,United_Arab_Emirates,9770526
18/06/2020,382,2,United_Arab_Emirates,9770526
17/06/2020,346,2,United_Arab_Emirates,9770526
16/06/2020,342,2,United_Arab_Emirates,9770526
15/06/2020,304,1,United_Arab_Emirates,9770526
14/06/2020,491,1,United_Arab_Emirates,9770526
13/06/2020,513,1,United_Arab_Emirates,9770526
12/06/2020,479,2,United_Arab_Emirates,9770526
11/06/2020,603,1,United_Arab_Emirates,9770526
10/06/2020,528,2,United_Arab_Emirates,9770526
09/06/2020,568,5,United_Arab_Emirates,9770526
08/06/2020,540,1,United_Arab_Emirates,9770526
07/06/2020,626,1,United_Arab_Emirates,9770526
06/06/2020,624,1,United_Arab_Emirates,9770526
05/06/2020,659,3,United_Arab_Emirates,9770526
04/06/2020,571,1,United_Arab_Emirates,9770526
03/06/2020,596,3,United_Arab_Emirates,9770526
02/06/2020,635,2,United_Arab_Emirates,9770526
01/06/2020,661,2,United_Arab_Emirates,9770526
31/05/2020,726,2,United_Arab_Emirates,9770526
30/05/2020,638,2,United_Arab_Emirates,9770526
29/05/2020,563,3,United_Arab_Emirates,9770526
28/05/2020,883,2,United_Arab_Emirates,9770526
27/05/2020,779,5,United_Arab_Emirates,9770526
26/05/2020,822,3,United_Arab_Emirates,9770526
25/05/2020,781,1,United_Arab_Emirates,9770526
24/05/2020,812,3,United_Arab_Emirates,9770526
23/05/2020,994,4,United_Arab_Emirates,9770526
22/05/2020,894,4,United_Arab_Emirates,9770526
21/05/2020,941,6,United_Arab_Emirates,9770526
20/05/2020,873,3,United_Arab_Emirates,9770526
19/05/2020,832,4,United_Arab_Emirates,9770526
18/05/2020,731,6,United_Arab_Emirates,9770526
17/05/2020,796,4,United_Arab_Emirates,9770526
16/05/2020,747,2,United_Arab_Emirates,9770526
15/05/2020,698,2,United_Arab_Emirates,9770526
14/05/2020,725,3,United_Arab_Emirates,9770526
13/05/2020,783,2,United_Arab_Emirates,9770526
12/05/2020,680,3,United_Arab_Emirates,9770526
11/05/2020,781,13,United_Arab_Emirates,9770526
10/05/2020,624,11,United_Arab_Emirates,9770526
09/05/2020,553,9,United_Arab_Emirates,9770526
08/05/2020,502,8,United_Arab_Emirates,9770526
07/05/2020,546,11,United_Arab_Emirates,9770526
06/05/2020,462,9,United_Arab_Emirates,9770526
05/05/2020,567,11,United_Arab_Emirates,9770526
04/05/2020,564,7,United_Arab_Emirates,9770526
03/05/2020,561,8,United_Arab_Emirates,9770526
02/05/2020,557,6,United_Arab_Emirates,9770526
01/05/2020,552,7,United_Arab_Emirates,9770526
30/04/2020,549,9,United_Arab_Emirates,9770526
29/04/2020,541,7,United_Arab_Emirates,9770526
28/04/2020,490,6,United_Arab_Emirates,9770526
27/04/2020,536,5,United_Arab_Emirates,9770526
26/04/2020,504,7,United_Arab_Emirates,9770526
25/04/2020,497,8,United_Arab_Emirates,9770526
24/04/2020,490,4,United_Arab_Emirates,9770526
23/04/2020,457,6,United_Arab_Emirates,9770526
22/04/2020,464,3,United_Arab_Emirates,9770526
21/04/2020,458,2,United_Arab_Emirates,9770526
20/04/2020,453,4,United_Arab_Emirates,9770526
19/04/2020,445,0,United_Arab_Emirates,9770526
18/04/2020,452,2,United_Arab_Emirates,9770526
17/04/2020,435,2,United_Arab_Emirates,9770526
16/04/2020,409,5,United_Arab_Emirates,9770526
15/04/2020,390,3,United_Arab_Emirates,9770526
14/04/2020,377,3,United_Arab_Emirates,9770526
13/04/2020,366,2,United_Arab_Emirates,9770526
12/04/2020,356,4,United_Arab_Emirates,9770526
11/04/2020,350,2,United_Arab_Emirates,9770526
10/04/2020,313,2,United_Arab_Emirates,9770526
09/04/2020,284,0,United_Arab_Emirates,9770526
08/04/2020,268,1,United_Arab_Emirates,9770526
07/04/2020,262,1,United_Arab_Emirates,9770526
06/04/2020,278,0,United_Arab_Emirates,9770526
05/04/2020,241,1,United_Arab_Emirates,9770526
04/04/2020,240,1,United_Arab_Emirates,9770526
03/04/2020,210,0,United_Arab_Emirates,9770526
02/04/2020,150,2,United_Arab_Emirates,9770526
01/04/2020,53,1,United_Arab_Emirates,9770526
31/03/2020,41,2,United_Arab_Emirates,9770526
30/03/2020,102,1,United_Arab_Emirates,9770526
29/03/2020,63,0,United_Arab_Emirates,9770526
28/03/2020,72,0,United_Arab_Emirates,9770526
27/03/2020,0,0,United_Arab_Emirates,9770526
26/03/2020,85,0,United_Arab_Emirates,9770526
25/03/2020,50,0,United_Arab_Emirates,9770526
24/03/2020,45,0,United_Arab_Emirates,9770526
23/03/2020,0,0,United_Arab_Emirates,9770526
22/03/2020,13,2,United_Arab_Emirates,9770526
21/03/2020,0,0,United_Arab_Emirates,9770526
20/03/2020,27,0,United_Arab_Emirates,9770526
19/03/2020,0,0,United_Arab_Emirates,9770526
18/03/2020,15,0,United_Arab_Emirates,9770526
17/03/2020,0,0,United_Arab_Emirates,9770526
16/03/2020,12,0,United_Arab_Emirates,9770526
15/03/2020,1,0,United_Arab_Emirates,9770526
13/03/2020,11,0,United_Arab_Emirates,9770526
11/03/2020,15,0,United_Arab_Emirates,9770526
10/03/2020,14,0,United_Arab_Emirates,9770526
08/03/2020,16,0,United_Arab_Emirates,9770526
06/03/2020,2,0,United_Arab_Emirates,9770526
04/03/2020,6,0,United_Arab_Emirates,9770526
02/03/2020,0,0,United_Arab_Emirates,9770526
01/03/2020,0,0,United_Arab_Emirates,9770526
29/02/2020,2,0,United_Arab_Emirates,9770526
28/02/2020,6,0,United_Arab_Emirates,9770526
27/02/2020,0,0,United_Arab_Emirates,9770526
26/02/2020,0,0,United_Arab_Emirates,9770526
25/02/2020,0,0,United_Arab_Emirates,9770526
24/02/2020,0,0,United_Arab_Emirates,9770526
23/02/2020,2,0,United_Arab_Emirates,9770526
22/02/2020,2,0,United_Arab_Emirates,9770526
21/02/2020,0,0,United_Arab_Emirates,9770526
20/02/2020,0,0,United_Arab_Emirates,9770526
19/02/2020,0,0,United_Arab_Emirates,9770526
18/02/2020,0,0,United_Arab_Emirates,9770526
17/02/2020,1,0,United_Arab_Emirates,9770526
16/02/2020,0,0,United_Arab_Emirates,9770526
15/02/2020,0,0,United_Arab_Emirates,9770526
14/02/2020,0,0,United_Arab_Emirates,9770526
13/02/2020,0,0,United_Arab_Emirates,9770526
12/02/2020,0,0,United_Arab_Emirates,9770526
11/02/2020,1,0,United_Arab_Emirates,9770526
10/02/2020,0,0,United_Arab_Emirates,9770526
09/02/2020,0,0,United_Arab_Emirates,9770526
08/02/2020,2,0,United_Arab_Emirates,9770526
07/02/2020,0,0,United_Arab_Emirates,9770526
06/02/2020,0,0,United_Arab_Emirates,9770526
05/02/2020,0,0,United_Arab_Emirates,9770526
04/02/2020,0,0,United_Arab_Emirates,9770526
03/02/2020,0,0,United_Arab_Emirates,9770526
02/02/2020,1,0,United_Arab_Emirates,9770526
01/02/2020,0,0,United_Arab_Emirates,9770526
31/01/2020,0,0,United_Arab_Emirates,9770526
30/01/2020,3,0,United_Arab_Emirates,9770526
29/01/2020,0,0,United_Arab_Emirates,9770526
28/01/2020,0,0,United_Arab_Emirates,9770526
27/01/2020,1,0,United_Arab_Emirates,9770526
26/01/2020,0,0,United_Arab_Emirates,9770526
25/01/2020,0,0,United_Arab_Emirates,9770526
24/01/2020,0,0,United_Arab_Emirates,9770526
23/01/2020,0,0,United_Arab_Emirates,9770526
22/01/2020,0,0,United_Arab_Emirates,9770526
21/01/2020,0,0,United_Arab_Emirates,9770526
20/01/2020,0,0,United_Arab_Emirates,9770526
19/01/2020,0,0,United_Arab_Emirates,9770526
18/01/2020,0,0,United_Arab_Emirates,9770526
17/01/2020,0,0,United_Arab_Emirates,9770526
16/01/2020,0,0,United_Arab_Emirates,9770526
15/01/2020,0,0,United_Arab_Emirates,9770526
14/01/2020,0,0,United_Arab_Emirates,9770526
13/01/2020,0,0,United_Arab_Emirates,9770526
12/01/2020,0,0,United_Arab_Emirates,9770526
11/01/2020,0,0,United_Arab_Emirates,9770526
10/01/2020,0,0,United_Arab_Emirates,9770526
09/01/2020,0,0,United_Arab_Emirates,9770526
08/01/2020,0,0,United_Arab_Emirates,9770526
07/01/2020,0,0,United_Arab_Emirates,9770526
06/01/2020,0,0,United_Arab_Emirates,9770526
05/01/2020,0,0,United_Arab_Emirates,9770526
04/01/2020,0,0,United_Arab_Emirates,9770526
03/01/2020,0,0,United_Arab_Emirates,9770526
02/01/2020,0,0,United_Arab_Emirates,9770526
01/01/2020,0,0,United_Arab_Emirates,9770526
31/12/2019,0,0,United_Arab_Emirates,9770526
19/10/2020,16981,67,United_Kingdom,66647112
18/10/2020,16171,150,United_Kingdom,66647112
17/10/2020,15635,136,United_Kingdom,66647112
16/10/2020,18978,138,United_Kingdom,66647112
15/10/2020,19724,137,United_Kingdom,66647112
14/10/2020,17232,143,United_Kingdom,66647112
13/10/2020,13972,50,United_Kingdom,66647112
12/10/2020,12872,65,United_Kingdom,66647112
11/10/2020,15165,81,United_Kingdom,66647112
10/10/2020,13864,87,United_Kingdom,66647112
09/10/2020,17540,77,United_Kingdom,66647112
08/10/2020,14162,70,United_Kingdom,66647112
07/10/2020,14542,76,United_Kingdom,66647112
06/10/2020,12593,19,United_Kingdom,66647112
05/10/2020,22961,33,United_Kingdom,66647112
04/10/2020,12871,49,United_Kingdom,66647112
03/10/2020,6968,66,United_Kingdom,66647112
02/10/2020,6914,59,United_Kingdom,66647112
01/10/2020,7108,71,United_Kingdom,66647112
30/09/2020,7143,71,United_Kingdom,66647112
29/09/2020,4044,13,United_Kingdom,66647112
28/09/2020,5692,17,United_Kingdom,66647112
27/09/2020,6041,35,United_Kingdom,66647112
26/09/2020,6873,34,United_Kingdom,66647112
25/09/2020,6634,40,United_Kingdom,66647112
24/09/2020,6178,37,United_Kingdom,66647112
23/09/2020,4926,37,United_Kingdom,66647112
22/09/2020,4368,11,United_Kingdom,66647112
21/09/2020,3899,18,United_Kingdom,66647112
20/09/2020,4422,27,United_Kingdom,66647112
19/09/2020,4322,27,United_Kingdom,66647112
18/09/2020,3395,21,United_Kingdom,66647112
17/09/2020,3991,20,United_Kingdom,66647112
16/09/2020,3103,27,United_Kingdom,66647112
15/09/2020,2621,9,United_Kingdom,66647112
14/09/2020,3330,5,United_Kingdom,66647112
13/09/2020,3497,9,United_Kingdom,66647112
12/09/2020,3539,6,United_Kingdom,66647112
11/09/2020,2919,14,United_Kingdom,66647112
10/09/2020,2659,8,United_Kingdom,66647112
09/09/2020,2460,32,United_Kingdom,66647112
08/09/2020,2948,3,United_Kingdom,66647112
07/09/2020,2988,2,United_Kingdom,66647112
06/09/2020,1813,12,United_Kingdom,66647112
05/09/2020,1940,10,United_Kingdom,66647112
04/09/2020,1735,13,United_Kingdom,66647112
03/09/2020,1508,10,United_Kingdom,66647112
02/09/2020,1295,3,United_Kingdom,66647112
01/09/2020,1406,2,United_Kingdom,66647112
31/08/2020,1715,1,United_Kingdom,66647112
30/08/2020,1108,12,United_Kingdom,66647112
29/08/2020,1276,9,United_Kingdom,66647112
28/08/2020,1522,12,United_Kingdom,66647112
27/08/2020,1048,16,United_Kingdom,66647112
26/08/2020,1184,16,United_Kingdom,66647112
25/08/2020,972,4,United_Kingdom,66647112
24/08/2020,1041,6,United_Kingdom,66647112
23/08/2020,1288,18,United_Kingdom,66647112
22/08/2020,1033,2,United_Kingdom,66647112
21/08/2020,1182,6,United_Kingdom,66647112
20/08/2020,812,16,United_Kingdom,66647112
19/08/2020,1089,12,United_Kingdom,66647112
18/08/2020,713,3,United_Kingdom,66647112
17/08/2020,1040,5,United_Kingdom,66647112
16/08/2020,1077,3,United_Kingdom,66647112
15/08/2020,1440,11,United_Kingdom,66647112
14/08/2020,1129,18,United_Kingdom,66647112
13/08/2020,1009,20,United_Kingdom,66647112
12/08/2020,1148,13,United_Kingdom,66647112
11/08/2020,816,18,United_Kingdom,66647112
10/08/2020,1062,5,United_Kingdom,66647112
09/08/2020,758,3,United_Kingdom,66647112
08/08/2020,871,12,United_Kingdom,66647112
07/08/2020,950,18,United_Kingdom,66647112
06/08/2020,891,14,United_Kingdom,66647112
05/08/2020,670,18,United_Kingdom,66647112
04/08/2020,928,1,United_Kingdom,66647112
03/08/2020,743,5,United_Kingdom,66647112
02/08/2020,771,13,United_Kingdom,66647112
01/08/2020,880,20,United_Kingdom,66647112
31/07/2020,846,0,United_Kingdom,66647112
30/07/2020,763,34,United_Kingdom,66647112
29/07/2020,70,21,United_Kingdom,66647112
28/07/2020,371,3,United_Kingdom,66647112
27/07/2020,421,8,United_Kingdom,66647112
26/07/2020,667,15,United_Kingdom,66647112
25/07/2020,731,32,United_Kingdom,66647112
24/07/2020,773,9,United_Kingdom,66647112
23/07/2020,751,17,United_Kingdom,66647112
22/07/2020,793,25,United_Kingdom,66647112
21/07/2020,413,10,United_Kingdom,66647112
20/07/2020,493,11,United_Kingdom,66647112
